Security,Block,Prev_Quality,New_Quality,Quality_Loss,Future_Return,Event_Type,Quality_Jump,Forward_Window
BMTM,20,152.20413,109.29463,42.9095,19.999994,DROP,,250
BMTM,21,109.29463,-64.79089,174.08553,116.666664,DROP,,250
BMTM,27,4305.68,199.06331,4106.6167,-99.98433,DROP,,250
BMTM,29,710.78503,-32.356037,743.14105,-99.89,DROP,,250
BMTM,37,2651.6643,1365.0518,1286.6125,-69.003334,DROP,,250
BNEFF,7,205.41017,178.55046,26.85971,-43.606255,DROP,,250
BNEFF,8,178.55046,-3.8226326,182.3731,-39.747437,DROP,,250
BNEFF,28,659.54803,611.64197,47.906067,156.10562,DROP,,250
BNEFF,30,1143.0914,104.321365,1038.77,55.434788,DROP,,250
BNEFF,31,104.321365,82.57829,21.743073,18.640778,DROP,,250
BRAV,7,193.401,75.89699,117.50401,39.99999,DROP,,250
BRAV,13,299.61606,-1.3747249,300.99078,-37.499992,DROP,,250
BRAV,27,712.853,199.06331,513.78973,-27.941175,DROP,,250
BRAV,29,1839.9711,1194.5625,645.40857,-82.02247,DROP,,250
BRAV,30,1194.5625,950.00977,244.55273,-59.64912,DROP,,250
BRAV,31,950.00977,1.5352691,948.4745,-61.03896,DROP,,250
CDUAF,13,209.67865,-29.695425,239.37407,2.4649208,DROP,,250
CDUAF,21,1175021.9,43.21675,1174978.6,-13.083476,DROP,,250
CDUAF,23,1120.1744,96.909195,1023.26526,-9.388646,DROP,,250
CDUAF,24,96.909195,-26.544512,123.453705,32.007153,DROP,,250
CDUAF,30,3120.2927,580.4915,2539.8013,8.635578,DROP,,250
CDUAF,31,580.4915,45.869743,534.62177,-10.046649,DROP,,250
CDXI,9,115.9366,56.64551,59.29109,79.41387,DROP,,250
CDXI,12,3391.63,23.991505,3367.6384,12.5,DROP,,250
CDXI,35,1755.2809,-21.00361,1776.2845,-99.95349,DROP,,250
CETI,12,316.5663,110.21464,206.35168,-19.999994,DROP,,250
CETI,13,110.21464,56.142746,54.07189,8.333334,DROP,,250
CETI,22,1229.7285,800.787,428.94153,988.0,DROP,,250
CETI,23,800.787,11.079975,789.70703,1000.0001,DROP,,250
CETI,27,4305.68,199.06331,4106.6167,-52.7114,DROP,,250
CETI,29,211.38107,-50.637104,262.0182,128.14252,DROP,,250
CETI,34,988.1642,82.71838,905.4458,-34.19898,DROP,,250
CETI,36,244.56882,32.1726,212.39621,6.3829756,DROP,,250
CHPGF,5,630.04736,174.51724,455.53012,-41.29979,DROP,,250
CHPGF,6,174.51724,160.62167,13.895569,-17.977526,DROP,,250
CHPGF,7,160.62167,27.223782,133.39789,-11.564631,DROP,,250
CHPGF,23,141.76381,56.759438,85.00437,79.54546,DROP,,250
CHPGF,29,710.78503,-44.703495,755.4885,-47.07521,DROP,,250
CJREF,7,205.41017,-13.52469,218.93486,-4.2619524,DROP,,250
CJREF,12,5034.504,0.22318938,5034.281,-63.62649,DROP,,250
CJREF,20,164.81944,7.269504,157.54994,-51.219517,DROP,,250
CJREF,22,524.65906,-43.27455,567.9336,-20.987658,DROP,,250
CJREF,28,313.54816,57.516068,256.0321,-8.447485,DROP,,250
CJREF,30,112.53128,63.074585,49.456696,-40.92827,DROP,,250
CMRZF,10,290.72668,51.30238,239.4243,-42.85714,DROP,,250
CMRZF,29,2610.492,245.74017,2364.7517,-37.499996,DROP,,250
CMRZF,30,245.74017,40.594868,205.14531,-27.777782,DROP,,250
CMRZF,35,346.11465,-22.988436,369.1031,-30.769226,DROP,,250
CNENF,21,122.487206,72.051704,50.4355,163.26045,DROP,,250
CNENF,30,1889.6946,1272.3246,617.37,0.0,DROP,,250
CNENF,32,1563.1611,-67.86316,1631.0243,0.0,DROP,,250
CNRFF,7,270.1977,81.46609,188.7316,18.81097,DROP,,250
CNRFF,14,383.97104,184.68053,199.29051,-15.129034,DROP,,250
CNRFF,15,184.68053,62.66606,122.014465,-43.016006,DROP,,250
CNRFF,24,149.51134,-27.94529,177.45663,120.72,DROP,,250
CNRFF,29,619.8006,183.43834,436.36224,-32.19645,DROP,,250
CNRFF,30,183.43834,121.50485,61.933487,-27.999996,DROP,,250
CNRFF,32,534.4155,-10.686989,545.10254,-21.568628,DROP,,250
COHN,8,417.55655,79.8445,337.71204,-4.615384,DROP,,250
COHN,16,1138.3618,-2.2128215,1140.5746,-60.72106,DROP,,250
COHN,26,3009.2615,712.853,2296.4084,-7.920338,DROP,,250
COHN,30,1105.4471,589.7685,515.67865,-49.583103,DROP,,250
COHN,31,589.7685,26.05484,563.7136,-50.301807,DROP,,250
CPRI,4,845.58936,318.74973,526.8396,-13.951318,DROP,,250
CPRI,5,318.74973,27.13402,291.6157,-7.103263,DROP,,250
CPRI,16,125.68721,25.826408,99.8608,-53.00547,DROP,,250
CPRI,28,275.5606,146.15318,129.40742,22.924227,DROP,,250
CPRI,29,146.15318,112.53128,33.621902,-24.282446,DROP,,250
CPRI,30,112.53128,80.74022,31.791061,-3.4165819,DROP,,250
CPRI,33,1951.5812,74.41834,1877.1628,-22.717392,DROP,,250
CRVO,6,631.04175,-47.767254,678.809,-72.66667,DROP,,250
CRVO,26,10611.453,2262.109,8349.344,-46.067417,DROP,,250
CRVO,27,2262.109,196.9769,2065.132,-49.295773,DROP,,250
CRVO,28,196.9769,55.307575,141.66933,-68.60465,DROP,,250
CVAT,11,669.63635,-22.886974,692.5233,33.333336,DROP,,250
CVAT,17,142.54478,9.355817,133.18896,0.0,DROP,,250
CVAT,24,1139.9034,-48.77561,1188.6791,500.0,DROP,,250
CVAT,30,1025.2069,202.76729,822.43964,-28.571426,DROP,,250
CVAT,31,202.76729,116.38096,86.38633,-62.5,DROP,,250
CVAT,32,116.38096,78.59789,37.783066,-77.77779,DROP,,250
DBMBF,12,102.323456,62.250935,40.07252,-10.029703,DROP,,250
DBMBF,29,89.56435,55.514576,34.04977,-6.3559265,DROP,,250
DBMBF,31,384.46756,-12.14172,396.60928,-11.60305,DROP,,250
DDD,9,962.4317,34.554005,927.8777,-44.530186,DROP,,250
DDD,16,133.08795,82.84209,50.245865,-55.257267,DROP,,250
DDD,29,1420.0431,245.74017,1174.303,-58.510216,DROP,,250
DDD,31,279.12305,34.793488,244.32956,-65.751884,DROP,,250
DMLP,10,116.61058,-2.969043,119.57962,25.254593,DROP,,250
DMLP,15,5248.5283,106.338554,5142.19,-6.3956656,DROP,,250
DMLP,16,106.338554,48.815243,57.52331,-8.1580305,DROP,,250
DMLP,30,1143.0914,104.321365,1038.77,73.40182,DROP,,250
DMLP,32,288.35416,61.307987,227.04617,45.87738,DROP,,250
DOLLF,6,997.03625,76.46701,920.5692,-11.864406,DROP,,250
DOLLF,8,1480.093,20.233555,1459.8595,3.448283,DROP,,250
DOLLF,24,139.59645,-28.156368,167.75282,120.00001,DROP,,250
DOLLF,27,629.88794,96.74505,533.1429,-21.53846,DROP,,250
DOLLF,29,710.78503,-44.703495,755.4885,-40.909096,DROP,,250
DOMH,11,911.50995,81.86675,829.6432,-38.70968,DROP,,250
DOMH,13,209.25763,6.586382,202.67125,-50.588238,DROP,,250
DOMH,31,186.23767,-6.837542,193.07521,-53.752537,DROP,,250
DTLAP,8,181.83104,130.98692,50.844116,1.2048239,DROP,,250
DTLAP,10,174.4832,112.632195,61.851006,-14.909092,DROP,,250
DTLAP,12,138.54678,53.694572,84.85221,-28.993052,DROP,,250
DTNOF,7,205.41017,63.093838,142.31633,8.737867,DROP,,250
DTNOF,12,97.95037,62.250935,35.699436,49.107136,DROP,,250
DTNOF,16,264.67987,57.223995,207.45587,-22.842642,DROP,,250
DTNOF,28,321.35287,44.127724,277.22516,40.95239,DROP,,250
DTNOF,30,1143.0914,104.321365,1038.77,6.5573707,DROP,,250
DTNOF,31,104.321365,69.99128,34.330086,2.3809502,DROP,,250
DTNOF,37,140.95863,-51.642975,192.60161,-21.848743,DROP,,250
ECIA,11,860.85657,138.54678,722.3098,-17.391306,DROP,,250
ECIA,12,138.54678,110.21464,28.332146,-27.083334,DROP,,250
ECIA,13,110.21464,9.948095,100.26654,-7.8947372,DROP,,250
ECIA,24,445.54596,325.9275,119.61847,-32.94118,DROP,,250
ECIA,27,12789.27,2.9916441,12786.278,233.33334,DROP,,250
ECIA,31,622.0414,390.10547,231.93591,-63.758385,DROP,,250
ECIA,32,390.10547,61.307987,328.7975,-64.28571,DROP,,250
ECIA,34,111.75702,-4.6504207,116.40744,-56.666668,DROP,,250
ELMA,5,93.60019,4.928429,88.67176,12.121212,DROP,,250
ELMA,7,214.84383,75.89699,138.94684,11.764706,DROP,,250
ELMA,11,112.632195,98.476074,14.15612,0.79575396,DROP,,250
ELMA,12,98.476074,42.52522,55.950855,-8.947372,DROP,,250
ELMA,15,123.91216,1.3386176,122.57355,-6.6596775,DROP,,250
ELMA,24,6944.2705,-32.947063,6977.218,37.943264,DROP,,250
ELMA,30,1143.0914,104.321365,1038.77,-10.649346,DROP,,250
ELMA,31,104.321365,45.869743,58.451622,-4.864863,DROP,,250
ELMA,33,195.91096,-28.920078,224.83104,-3.2995,DROP,,250
ELMA,35,1755.2809,-33.95999,1789.2408,13.197665,DROP,,250
EMPO,6,491.00665,215.05089,275.95575,-85.0,DROP,,250
EMPO,7,215.05089,97.99412,117.05677,-71.42857,DROP,,250
EMPO,8,97.99412,-31.348488,129.3426,-78.666664,DROP,,250
EMPO,18,729.7348,119.73217,610.0026,45.0,DROP,,250
EMPO,19,119.73217,-31.934624,151.6668,-29.03226,DROP,,250
EMPO,25,3829.6418,154.81372,3674.8281,192.85716,DROP,,250
EMPO,27,366.1508,84.46892,281.6819,-33.544308,DROP,,250
EMPO,29,469.67828,366.16132,103.51697,-98.74372,DROP,,250
EMPO,30,366.16132,50.3759,315.7854,-97.560974,DROP,,250
ENVA,7,104.19104,71.49346,32.69758,14.71698,DROP,,250
ENVA,9,333.9126,185.91788,147.99472,142.91045,DROP,,250
ENVA,10,185.91788,41.755985,144.1619,142.00742,DROP,,250
ENVA,14,1776.7886,118.31783,1658.4707,-33.947773,DROP,,250
ENVA,15,118.31783,106.338554,11.979279,-20.030718,DROP,,250
ENVA,17,142.54478,-6.327024,148.87181,22.216494,DROP,,250
ENVA,29,182.57422,84.12265,98.45157,-13.076494,DROP,,250
EPSN,7,270.1977,-40.344456,310.54214,4.5248823,DROP,,250
EPSN,19,454.88254,174.84859,280.03394,-29.638554,DROP,,250
EPSN,21,298.31033,-48.56456,346.87488,-9.863017,DROP,,250
EPSN,29,619.8006,108.43739,511.36322,75.0,DROP,,250
EPSN,32,557.1621,96.7572,460.4049,28.352493,DROP,,250
EPSN,34,191.2589,118.77642,72.482475,-26.714283,DROP,,250
EPSN,35,118.77642,28.709465,90.066956,-7.109002,DROP,,250
ERC,8,96.3561,18.351927,78.00417,-0.835229,DROP,,250
ERC,12,548.9318,-39.20511,588.13696,-15.926499,DROP,,250
ERC,29,112.456955,68.54434,43.912613,-28.380507,DROP,,250
ERC,32,390.10547,85.40355,304.7019,-25.621119,DROP,,250
ERC,33,85.40355,-23.588984,108.99253,-7.8651695,DROP,,250
FCELB,13,179.3943,52.86195,126.53235,-50.585175,DROP,,250
FCELB,24,812.8251,60.017914,752.8071,109.818184,DROP,,250
FCELB,28,387.01468,221.46436,165.55032,-6.2949815,DROP,,250
FCELB,29,221.46436,124.73766,96.72669,-3.4835312,DROP,,250
FCELB,30,124.73766,34.42234,90.31532,-6.5938807,DROP,,250
FCSMF,5,103.91592,36.320835,67.59508,-58.333332,DROP,,250
FCSMF,20,502.48105,-18.384695,520.8657,0.0,DROP,,250
FCSMF,30,1889.6946,682.17236,1207.5222,150.00002,DROP,,250
FCSMF,31,682.17236,-23.278574,705.4509,119.99999,DROP,,250
FCSMF,37,499.02206,90.34043,408.68164,-50.0,DROP,,250
FOJCF,8,97.99412,-16.667156,114.66127,46.05264,DROP,,250
FOJCF,13,487.30698,57.01834,430.28864,-2.0270305,DROP,,250
FOJCF,17,660.163,21.603807,638.5592,5.7858386,DROP,,250
FOJCF,30,553.0945,125.02875,428.06573,-56.72621,DROP,,250
FOJCF,31,125.02875,56.401897,68.62685,-51.87008,DROP,,250
FOJCY,13,487.30698,57.01834,430.28864,-1.8018,DROP,,250
FOJCY,15,23698.305,106.338554,23591.967,-3.3264003,DROP,,250
FOJCY,16,106.338554,79.853355,26.485199,7.3226585,DROP,,250
FOJCY,32,282.68176,128.47992,154.20184,-50.3772,DROP,,250
FOJCY,33,128.47992,13.189121,115.2908,-10.83815,DROP,,250
FPLSF,4,365.43726,66.822754,298.6145,3.2258112,DROP,,250
FPLSF,7,205.41017,-13.52469,218.93486,64.6154,DROP,,250
FPLSF,12,189.90413,150.8154,39.08873,4.205603,DROP,,250
FPLSF,14,10254.502,-3.2352045,10257.737,-20.377365,DROP,,250
FPLSF,29,611.64197,187.6347,424.00726,-64.10257,DROP,,250
FPLSF,30,187.6347,65.31203,122.32268,-47.706425,DROP,,250
FSTR,11,138.28735,56.480537,81.806816,-25.852713,DROP,,250
FSTR,15,123.91216,40.9671,82.94507,-5.3798747,DROP,,250
FSTR,29,154.56354,79.60475,74.958786,-32.802204,DROP,,250
FSTR,31,202.76729,9.190191,193.5771,-35.25641,DROP,,250
FTEK,14,12704.123,151.96664,12552.156,38.260876,DROP,,250
FTEK,15,151.96664,-2.2109585,154.1776,7.0707,DROP,,250
FTEK,20,1127.3746,103.78277,1023.59186,-16.981129,DROP,,250
FTEK,22,524.65906,-43.27455,567.9336,406.89655,DROP,,250
FTEK,28,17156.352,221.46436,16934.887,-62.5,DROP,,250
FTEK,29,221.46436,53.979507,167.48485,-41.545887,DROP,,250
GERFF,5,630.04736,271.14587,358.9015,158.88889,DROP,,250
GERFF,7,8337.451,-11.842884,8349.294,49.5,DROP,,250
GERFF,10,3854.9626,73.24019,3781.7224,-46.1135,DROP,,250
GERFF,28,171.99887,15.976134,156.02274,4.7801175,DROP,,250
GERFF,32,416.71722,85.40355,331.31366,-75.5,DROP,,250
GERFF,33,85.40355,28.410774,56.992775,-81.386856,DROP,,250
GFGY,2,116.72045,-7.5169616,124.23741,-30.496454,DROP,,250
GFGY,4,99.52064,39.000336,60.5203,-4.6666665,DROP,,250
GFGY,10,3854.9626,860.85657,2994.106,10.344828,DROP,,250
GFGY,12,2908.752,12.053825,2896.6982,3.2258062,DROP,,250
GFGY,14,394.39044,65.02751,329.3629,-4.477612,DROP,,250
GFGY,16,987.8947,0.46645844,987.4283,-37.5,DROP,,250
GFGY,35,567.21545,351.98495,215.2305,26.31579,DROP,,250
GFGY,36,351.98495,55.437813,296.54715,-4.299584,DROP,,250
GGB,8,417.55655,61.21037,356.3462,19.45812,DROP,,250
GGB,10,109.4533,-13.425722,122.87902,23.69148,DROP,,250
GGB,14,1776.7886,118.08347,1658.7051,-24.390251,DROP,,250
GGB,15,118.08347,20.078672,98.0048,-26.948765,DROP,,250
GGB,19,34121.832,-20.760447,34142.594,-38.416405,DROP,,250
GGB,29,259.59738,92.47471,167.12268,-19.67694,DROP,,250
GGB,31,92.665085,57.715065,34.95002,0.4081617,DROP,,250
GGIFF,13,7530.4087,1494.5632,6035.8457,-63.72549,DROP,,250
GGIFF,14,1494.5632,59.44629,1435.117,-77.86886,DROP,,250
GGIFF,23,207.47612,0.7530855,206.72304,-22.222221,DROP,,250
GGIFF,35,346.11465,24.44169,321.67297,-60.000004,DROP,,250
GGIFF,37,163.48837,-4.894612,168.38298,-58.823532,DROP,,250
GIFI,13,179.3943,9.948095,169.44621,14.197525,DROP,,250
GIFI,29,5685.27,139.98537,5545.2847,-19.004528,DROP,,250
GIFI,31,202.76729,45.869743,156.89755,4.9411774,DROP,,250
GLXZ,8,117.62645,64.25567,53.37078,71.66666,DROP,,250
GLXZ,12,97.95037,58.27386,39.67651,20.0,DROP,,250
GLXZ,14,1494.5632,606.6538,887.9094,57.264965,DROP,,250
GLXZ,15,606.6538,17.976852,588.67694,24.50119,DROP,,250
GLXZ,20,430.1131,41.37232,388.74078,-18.589743,DROP,,250
GLXZ,24,152.58533,-37.621437,190.20676,313.40784,DROP,,250
GLXZ,30,1143.0914,202.76729,940.32416,-13.915088,DROP,,250
GLXZ,31,202.76729,150.11475,52.652542,-37.00234,DROP,,250
GLXZ,32,150.11475,49.511272,100.60347,-35.526314,DROP,,250
GNSS,6,160.86656,34.913357,125.9532,20.121954,DROP,,250
GNSS,17,321.21103,59.59202,261.61902,33.333332,DROP,,250
GNSS,22,234.90392,49.386436,185.51749,99.68749,DROP,,250
GNSS,27,2090.6812,105.58598,1985.0952,-45.226917,DROP,,250
GNSS,29,146.15318,82.74931,63.40387,-48.62543,DROP,,250
GPLDF,4,845.58936,630.04736,215.54199,-12.857143,DROP,,250
GPLDF,5,630.04736,177.98384,452.06354,-11.805554,DROP,,250
GPLDF,6,177.98384,111.2869,66.69694,-3.5019512,DROP,,250
GPLDF,8,178.55046,29.609936,148.94052,-34.090908,DROP,,250
GPLDF,10,109.4533,-27.533487,136.98679,-12.598421,DROP,,250
GPLDF,29,910.57544,-38.170162,948.7456,-79.446686,DROP,,250
HGTXU,7,842.53937,97.99412,744.5452,-31.707317,DROP,,250
HGTXU,8,97.99412,-16.667156,114.66127,-54.705883,DROP,,250
HGTXU,20,174.84859,-10.231857,185.08044,-70.0,DROP,,250
HGTXU,31,202.76729,196.67397,6.0933228,988.2353,DROP,,250
HGTXU,32,196.67397,78.170845,118.50312,957.8947,DROP,,250
HGTXU,34,125.15278,102.091965,23.060814,-11.564631,DROP,,250
HGTXU,35,102.091965,75.064354,27.02761,-58.585865,DROP,,250
HOV,11,227.89029,-24.186426,252.07672,-31.441048,DROP,,250
HOV,24,234.41365,5.240525,229.17313,815.9354,DROP,,250
HOV,29,1408.4222,260.58075,1147.8416,-61.733067,DROP,,250
HOV,30,260.58075,121.50485,139.0759,-54.012115,DROP,,250
HOV,31,121.50485,104.62913,16.875725,-47.675125,DROP,,250
HOV,33,169.97142,-13.086998,183.05841,-23.955648,DROP,,250
HREEF,8,228.69727,213.36247,15.334793,-11.058407,DROP,,250
HREEF,9,213.36247,23.209972,190.1525,6.4935036,DROP,,250
HREEF,14,376.76324,12.969191,363.79407,1.626021,DROP,,250
HREEF,20,613.8816,110.10007,503.78152,-92.34375,DROP,,250
HREEF,21,110.10007,-1.3167878,111.416855,-49.047615,DROP,,250
HREEF,30,1889.6946,557.2328,1332.4618,-82.14286,DROP,,250
HREEF,31,557.2328,72.67074,484.56204,-98.5,DROP,,250
HREEF,36,110.55247,-68.27478,178.82724,-66.66667,DROP,,250
HTGC,8,1542.0797,40.305313,1501.7744,-19.063541,DROP,,250
HTGC,24,96.909195,-19.07397,115.98317,55.414017,DROP,,250
HTGC,29,112.456955,68.54434,43.912613,-11.007027,DROP,,250
HTGC,31,104.321365,76.41309,27.908272,-28.687572,DROP,,250
IEP,9,115.794624,-7.0491686,122.843796,42.18078,DROP,,250
IEP,15,5248.5283,104.65757,5143.8706,-7.137499,DROP,,250
IEP,16,104.65757,73.39864,31.258926,-3.36662,DROP,,250
IEP,29,4272.2896,410.53152,3861.758,-7.4169264,DROP,,250
IEP,30,410.53152,279.12305,131.40848,-10.713677,DROP,,250
IEP,31,279.12305,-21.575348,300.6984,-3.5139058,DROP,,250
IMPUY,6,113.399414,69.72045,43.678963,-40.954777,DROP,,250
IMPUY,19,218.85397,111.654465,107.19951,87.5,DROP,,250
IMPUY,20,111.654465,37.571854,74.08261,80.160324,DROP,,250
IMPUY,23,137.82845,96.909195,40.91925,141.69986,DROP,,250
IMPUY,24,96.909195,20.394281,76.514915,173.18842,DROP,,250
IMPUY,28,437.4284,182.57422,254.85419,-0.87912,DROP,,250
IMPUY,30,1143.0914,63.074585,1080.0168,-41.694168,DROP,,250
INGXF,5,349.13998,271.14587,77.99411,0.35587156,DROP,,250
INGXF,6,271.14587,75.841415,195.30446,4.155608,DROP,,250
INGXF,12,102.323456,62.250935,40.07252,-20.88388,DROP,,250
INGXF,14,10254.502,-10.680409,10265.183,-0.76263034,DROP,,250
INGXF,22,233.24506,137.82845,95.41661,51.72413,DROP,,250
INGXF,24,445.54596,60.017914,385.52805,21.70659,DROP,,250
INGXF,28,398.645,259.59738,139.0476,-13.577333,DROP,,250
INGXF,29,259.59738,-4.1503267,263.7477,-18.880692,DROP,,250
IOFNF,7,111.2869,-23.826181,135.11308,90.90909,DROP,,250
IOFNF,15,2324.0366,-2.3899143,2326.4265,39.999996,DROP,,250
IOFNF,24,96.05325,-32.238895,128.29214,-39.130436,DROP,,250
IOFNF,31,3578.393,288.42554,3289.9675,33.333336,DROP,,250
IOFNF,32,288.42554,22.619165,265.80637,24.999998,DROP,,250
IOFNF,37,226.42776,-30.140339,256.5681,15.999996,DROP,,250
IPI,8,186.56856,44.591045,141.97751,173.57143,DROP,,250
IPI,11,140.86037,97.95037,42.909996,-10.3092785,DROP,,250
IPI,12,97.95037,85.432465,12.517906,-44.117645,DROP,,250
IPI,14,100.797745,35.85602,64.94173,-34.2437,DROP,,250
IPI,30,187.6347,125.02875,62.605957,40.44047,DROP,,250
IPI,32,1563.1611,622.7533,940.40784,-24.48665,DROP,,250
IPI,33,622.7533,35.169285,587.584,-46.373558,DROP,,250
JELCF,14,394.39044,-0.6570568,395.0475,-41.52047,DROP,,250
JELCF,29,446.09967,165.08092,281.01874,-57.30769,DROP,,250
JELCF,31,186.23767,-44.909756,231.14743,-50.0,DROP,,250
KHDHF,12,5034.504,53.694572,4980.8096,-51.340996,DROP,,250
KHDHF,28,194.97435,20.775894,174.19846,33.333336,DROP,,250
KHDHF,31,332.58777,245.84003,86.74774,-13.861385,DROP,,250
KHDHF,32,245.84003,78.170845,167.66919,-24.53704,DROP,,250
KHDHF,34,124.15405,16.036547,108.11751,-21.951216,DROP,,250
KIQSF,16,85.93095,-42.9202,128.85115,64.44445,DROP,,250
KIQSF,19,288.37546,151.84119,136.53427,-61.313873,DROP,,250
KIQSF,20,151.84119,115.51692,36.324265,-29.292933,DROP,,250
KIQSF,21,115.51692,-7.17822,122.695145,-25.675674,DROP,,250
KIQSF,29,4272.2896,11.503804,4260.7856,-50.0,DROP,,250
KIQSF,31,682.17236,-11.171819,693.3442,-50.0,DROP,,250
KLYG,11,1493.5122,202.99881,1290.5134,100.0,DROP,,250
KLYG,12,202.99881,36.018204,166.9806,600.00006,DROP,,250
KLYG,14,376.76324,71.48405,305.2792,366.6667,DROP,,250
KLYG,16,458.74832,57.223995,401.52432,0.0,DROP,,250
KLYG,19,1343.2784,164.81944,1178.459,-50.0,DROP,,250
KLYG,21,197.55754,-11.526753,209.08429,133.33334,DROP,,250
KLYG,28,1288.8486,390.61774,898.2309,-43.749996,DROP,,250
KLYG,29,390.61774,93.34929,297.26843,0.0,DROP,,250
KLYG,30,93.34929,-23.237886,116.58717,-50.0,DROP,,250
KLYG,32,416.71722,100.45642,316.2608,-9.999998,DROP,,250
KLYG,33,100.45642,28.535995,71.920425,11.111108,DROP,,250
LECO,9,333.9126,56.64551,277.2671,0.9271819,DROP,,250
LECO,12,182.02692,1.8818843,180.14503,-15.560165,DROP,,250
LECO,28,109.5554,89.56435,19.99105,6.812774,DROP,,250
LECO,31,514.7215,138.27211,376.4494,-6.2771654,DROP,,250
LECO,32,138.27211,49.511272,88.76083,8.12723,DROP,,250
LINC,10,917.9226,60.428154,857.49445,-43.573673,DROP,,250
LINC,20,111.654465,-17.426403,129.08087,184.32434,DROP,,250
LINC,27,712.853,143.17552,569.6775,-3.0967712,DROP,,250
LINC,28,143.17552,55.000515,88.175,28.571432,DROP,,250
LLESY,6,168.57127,26.794678,141.7766,27.572817,DROP,,250
LLESY,16,106.338554,22.509865,83.82869,-6.783715,DROP,,250
LLESY,22,152.73799,137.82845,14.909546,-22.60384,DROP,,250
LLESY,23,137.82845,96.05325,41.775192,2.9951637,DROP,,250
LLESY,24,96.05325,-32.238895,128.29214,20.025843,DROP,,250
LLESY,29,89.56435,60.093426,29.47092,-17.222818,DROP,,250
LRAXF,5,630.04736,174.51724,455.53012,-55.454548,DROP,,250
LRAXF,7,215.05089,96.3561,118.694786,-29.113924,DROP,,250
LRAXF,9,116.767654,-46.946888,163.71454,-24.590164,DROP,,250
LRAXF,22,114.38417,-19.324104,133.70828,18.604647,DROP,,250
LRAXF,28,2495.2405,2024.7155,470.52502,-20.37037,DROP,,250
LRAXF,29,2024.7155,738.4052,1286.3103,-5.3571486,DROP,,250
LRAXF,30,738.4052,-1.405386,739.8106,10.526317,DROP,,250
LRAXF,37,552.1377,118.738304,433.39938,-32.14286,DROP,,250
LUMN,29,1420.0431,79.60475,1340.4384,-20.507544,DROP,,250
LUMN,31,108.171585,18.79629,89.3753,-44.471153,DROP,,250
MCNO,6,343.05325,37.67409,305.37915,-90.01286,DROP,,250
MCNO,16,1138.3618,60.53165,1077.8302,100.01429,DROP,,250
MCNO,20,1127.3746,31.629461,1095.7451,0.0,DROP,,250
MCNO,22,242.6529,-34.32762,276.98053,700.08575,DROP,,250
MCNO,29,1420.0431,410.53152,1009.5116,-87.53938,DROP,,250
MCNO,30,410.53152,40.594868,369.93665,-58.750004,DROP,,250
MEXGF,5,485.91354,-2.2494774,488.16302,-18.41155,DROP,,250
MEXGF,7,272.91943,-13.52469,286.44412,133.58493,DROP,,250
MEXGF,29,257.14893,2.0056193,255.14331,-75.78313,DROP,,250
MEXGF,31,141.7922,-11.446268,153.23848,-62.889515,DROP,,250
MFCSF,19,309.31754,-15.45377,324.7713,-67.41936,DROP,,250
MFCSF,28,109.5554,94.31757,15.2378235,33.391,DROP,,250
MFCSF,29,94.31757,60.093426,34.224148,7.7049227,DROP,,250
MFCSF,34,1688.4492,118.77642,1569.6729,-4.1095886,DROP,,250
MFCSF,35,118.77642,-16.498955,135.27538,-14.209829,DROP,,250
MFRVF,7,160.62167,31.280945,129.34073,-16.90141,DROP,,250
MFRVF,31,682.17236,26.590338,655.58203,-27.777782,DROP,,250
MIN,6,160.86656,-11.491144,172.35771,-5.191874,DROP,,250
MIN,22,234.90392,207.47612,27.427795,-1.055408,DROP,,250
MIN,23,207.47612,-0.006498407,207.48262,-1.31926,DROP,,250
MNTX,10,218.8112,172.68431,46.126892,44.848484,DROP,,250
MNTX,11,172.68431,17.63681,155.0475,11.286411,DROP,,250
MNTX,13,259.99365,48.359802,211.63385,-31.977814,DROP,,250
MNTX,15,23698.305,54.36279,23643.941,-50.041843,DROP,,250
MNTX,30,999.95215,153.6501,846.30206,-24.25,DROP,,250
MNTX,31,153.6501,104.62913,49.020973,-25.327507,DROP,,250
MNTX,32,104.62913,-40.420895,145.05002,-30.782608,DROP,,250
MSB,7,205.41017,64.143364,141.26682,131.79721,DROP,,250
MSB,9,449.74017,183.52002,266.22015,74.91167,DROP,,250
MSB,10,183.52002,162.18115,21.338867,88.37209,DROP,,250
MSB,12,15940.868,71.74765,15869.12,-6.322068,DROP,,250
MSB,15,123.91216,48.052967,75.85919,-9.312174,DROP,,250
MSB,28,398.645,89.56435,309.08063,2.483146,DROP,,250
MSB,31,92.665085,57.715065,34.95002,-37.799183,DROP,,250
MTR,9,193.18431,56.64551,136.5388,0.7407384,DROP,,250
MTR,11,86.17795,2.317312,83.860634,-8.737861,DROP,,250
MTR,31,622.0414,264.6797,357.3617,187.39497,DROP,,250
MTR,32,264.6797,119.778145,144.90155,224.59311,DROP,,250
