Security,Blocks_Appeared,Unique_Clusters,Stability_Score,Classification
ALPMY,10,10,0.1,Volatile
ALPP,10,10,0.1,Volatile
ALRHF,10,10,0.1,Volatile
ALRM,10,10,0.1,Volatile
ALRN,10,10,0.1,Volatile
ALRS,10,10,0.1,Volatile
ALRTF,10,8,0.125,Volatile
ALSA,10,10,0.1,Volatile
ALSAR,10,10,0.1,Volatile
ALSAW,10,10,0.1,Volatile
ALSCF,10,10,0.1,Volatile
ALSE,10,9,0.1111111111111111,Volatile
ALSI,10,9,0.1111111111111111,Volatile
ALSMY,10,10,0.1,Volatile
ALSN,10,10,0.1,Volatile
ALSSF,10,9,0.1111111111111111,Volatile
ALST,10,9,0.1111111111111111,Volatile
ALT,10,10,0.1,Volatile
ALTAF,10,9,0.1111111111111111,Volatile
ALTB,10,10,0.1,Volatile
ALTD,10,10,0.1,Volatile
ALTG,10,10,0.1,Volatile
ALTHF,10,10,0.1,Volatile
ALTI,10,10,0.1,Volatile
ALTM,10,10,0.1,Volatile
ALTNF,10,10,0.1,Volatile
ALTO,10,8,0.125,Volatile
ALTPF,10,10,0.1,Volatile
ALTR,10,10,0.1,Volatile
ALTS,10,9,0.1111111111111111,Volatile
ALTX,10,9,0.1111111111111111,Volatile
ALUR,10,10,0.1,Volatile
ALUR-WT,10,10,0.1,Volatile
ALV,10,9,0.1111111111111111,Volatile
ALVLF,10,9,0.1111111111111111,Volatile
ALVO,10,10,0.1,Volatile
ALVOF,10,10,0.1,Volatile
ALVOW,10,10,0.1,Volatile
ALVR,10,10,0.1,Volatile
ALVRQ,10,9,0.1111111111111111,Volatile
ALX,10,9,0.1111111111111111,Volatile
ALXEF,10,9,0.1111111111111111,Volatile
ALXO,10,10,0.1,Volatile
ALXXF,10,9,0.1111111111111111,Volatile
ALYAF,10,9,0.1111111111111111,Volatile
ALYI,10,9,0.1111111111111111,Volatile
ALZCF,10,10,0.1,Volatile
ALZN,10,10,0.1,Volatile
AM,10,9,0.1111111111111111,Volatile
AMADF,10,10,0.1,Volatile
AMADY,10,10,0.1,Volatile
AMAL,10,10,0.1,Volatile
AMAT,10,9,0.1111111111111111,Volatile
AMBA,10,8,0.125,Volatile
AMBBY,10,10,0.1,Volatile
AMBC,10,9,0.1111111111111111,Volatile
AMBD,10,10,0.1,Volatile
AMBFF,10,8,0.125,Volatile
AMBI,10,10,0.1,Volatile
AMBK,10,10,0.1,Volatile
AMBO,10,10,0.1,Volatile
AMBP,10,10,0.1,Volatile
AMBS,10,10,0.1,Volatile
AMBZ,10,10,0.1,Volatile
AMC,10,10,0.1,Volatile
AMCCF,10,8,0.125,Volatile
AMCF,10,8,0.125,Volatile
AMCJX,10,10,0.1,Volatile
AMCLX,10,10,0.1,Volatile
AMCR,10,8,0.125,Volatile
AMCT,10,9,0.1111111111111111,Volatile
AMCX,10,10,0.1,Volatile
AMD,10,9,0.1111111111111111,Volatile
AMDLY,10,10,0.1,Volatile
AMDUF,10,10,0.1,Volatile
AMDWF,10,10,0.1,Volatile
AME,10,10,0.1,Volatile
AMED,10,10,0.1,Volatile
AMEGF,10,10,0.1,Volatile
AMEN,10,9,0.1111111111111111,Volatile
AMEUF,10,8,0.125,Volatile
AMFC,10,10,0.1,Volatile
AMFL,10,10,0.1,Volatile
AMG,10,10,0.1,Volatile
AMGDF,10,10,0.1,Volatile
AMGN,10,8,0.125,Volatile
AMGRF,10,10,0.1,Volatile
AMGXF,10,10,0.1,Volatile
AMGY,10,10,0.1,Volatile
AMH,10,10,0.1,Volatile
AMIGF,10,8,0.125,Volatile
AMIGY,10,9,0.1111111111111111,Volatile
AMIH,10,10,0.1,Volatile
AMIVF,10,9,0.1111111111111111,Volatile
AMIX,10,10,0.1,Volatile
AMJT,10,10,0.1,Volatile
AMKAF,10,9,0.1111111111111111,Volatile
AMKBF,10,10,0.1,Volatile
AMKBY,10,9,0.1111111111111111,Volatile
AMKR,10,10,0.1,Volatile
AMLC,10,9,0.1111111111111111,Volatile
AMLH,10,10,0.1,Volatile
AMLI,10,10,0.1,Volatile
AMLM,10,8,0.125,Volatile
AMLX,10,10,0.1,Volatile
AMMCF,10,9,0.1111111111111111,Volatile
AMMHF,10,10,0.1,Volatile
AMMJ,10,10,0.1,Volatile
AMMPF,10,10,0.1,Volatile
AMMX,10,10,0.1,Volatile
AMN,10,8,0.125,Volatile
AMNC,10,9,0.1111111111111111,Volatile
AMNCB,10,10,0.1,Volatile
AMNE,10,8,0.125,Volatile
AMNF,10,9,0.1111111111111111,Volatile
AMNI,10,10,0.1,Volatile
AMNL,10,9,0.1111111111111111,Volatile
AMNNF,10,10,0.1,Volatile
AMNP,10,10,0.1,Volatile
AMOSF,10,10,0.1,Volatile
AMP,10,10,0.1,Volatile
AMPDF,10,10,0.1,Volatile
AMPE,10,9,0.1111111111111111,Volatile
AMPG,10,10,0.1,Volatile
AMPGW,10,10,0.1,Volatile
AMPH,10,9,0.1111111111111111,Volatile
AMPL,10,10,0.1,Volatile
AMPS,10,10,0.1,Volatile
AMPX,10,10,0.1,Volatile
AMPY,10,10,0.1,Volatile
AMQFF,10,10,0.1,Volatile
AMR,10,10,0.1,Volatile
AMRC,10,9,0.1111111111111111,Volatile
AMRK,10,9,0.1111111111111111,Volatile
AMRN,10,10,0.1,Volatile
AMROF,10,10,0.1,Volatile
AMRQF,10,10,0.1,Volatile
AMRRY,10,10,0.1,Volatile
AMRU,10,9,0.1111111111111111,Volatile
AMRX,10,10,0.1,Volatile
AMS,10,10,0.1,Volatile
AMSC,10,10,0.1,Volatile
AMSF,10,9,0.1111111111111111,Volatile
AMSLF,10,9,0.1111111111111111,Volatile
AMSSD,10,10,0.1,Volatile
AMSSY,10,10,0.1,Volatile
AMST,10,10,0.1,Volatile
AMSU,10,9,0.1111111111111111,Volatile
AMSWA,10,10,0.1,Volatile
AMSYF,10,8,0.125,Volatile
AMT,10,9,0.1111111111111111,Volatile
AMTB,10,9,0.1111111111111111,Volatile
AMTD,10,10,0.1,Volatile
AMTM,10,10,0.1,Volatile
AMTX,10,9,0.1111111111111111,Volatile
AMTY,10,10,0.1,Volatile
AMVMF,10,8,0.125,Volatile
AMWD,10,10,0.1,Volatile
AMWK,10,10,0.1,Volatile
AMWL,10,10,0.1,Volatile
AMX,10,9,0.1111111111111111,Volatile
AMXEF,10,9,0.1111111111111111,Volatile
AMXOF,10,9,0.1111111111111111,Volatile
AMXX,10,9,0.1111111111111111,Volatile
AMYZF,10,9,0.1111111111111111,Volatile
AMZN,10,8,0.125,Volatile
AN,10,9,0.1111111111111111,Volatile
ANAB,10,10,0.1,Volatile
ANAS,10,9,0.1111111111111111,Volatile
ANCTF,10,10,0.1,Volatile
ANDC,10,9,0.1111111111111111,Volatile
ANDE,10,9,0.1111111111111111,Volatile
ANDHF,10,10,0.1,Volatile
ANDI,10,10,0.1,Volatile
ANDMF,10,10,0.1,Volatile
ANDR,10,9,0.1111111111111111,Volatile
ANEB,10,10,0.1,Volatile
ANET,10,9,0.1111111111111111,Volatile
ANF,10,9,0.1111111111111111,Volatile
ANFGF,10,10,0.1,Volatile
ANFIF,10,9,0.1111111111111111,Volatile
ANG-PA,10,10,0.1,Volatile
ANG-PB,10,10,0.1,Volatile
ANGCF,10,9,0.1111111111111111,Volatile
ANGGF,10,10,0.1,Volatile
ANGH,10,10,0.1,Volatile
ANGHW,10,10,0.1,Volatile
ANGI,10,10,0.1,Volatile
ANGO,10,9,0.1111111111111111,Volatile
ANGPY,10,9,0.1111111111111111,Volatile
ANGVF,10,10,0.1,Volatile
ANICF,10,10,0.1,Volatile
ANIK,10,10,0.1,Volatile
ANIOY,10,9,0.1111111111111111,Volatile
ANIP,10,10,0.1,Volatile
ANIX,10,8,0.125,Volatile
ANKM,10,10,0.1,Volatile
ANKOF,10,8,0.125,Volatile
ANL,10,10,0.1,Volatile
ANLBF,10,10,0.1,Volatile
ANLDF,10,10,0.1,Volatile
ANMP,10,10,0.1,Volatile
ANNSF,10,9,0.1111111111111111,Volatile
ANNX,10,10,0.1,Volatile
ANPCF,10,10,0.1,Volatile
ANPCY,10,9,0.1111111111111111,Volatile
ANPDF,10,10,0.1,Volatile
ANPDY,10,9,0.1111111111111111,Volatile
ANPMF,10,10,0.1,Volatile
ANRGF,10,10,0.1,Volatile
ANRO,10,10,0.1,Volatile
ANSC,10,10,0.1,Volatile
ANSCU,10,10,0.1,Volatile
ANSCW,10,10,0.1,Volatile
ANSLF,10,10,0.1,Volatile
ANSLY,10,10,0.1,Volatile
ANSNF,10,10,0.1,Volatile
ANSS,10,10,0.1,Volatile
ANSU,10,9,0.1111111111111111,Volatile
ANTCF,10,10,0.1,Volatile
ANTE,10,10,0.1,Volatile
ANTGF,10,9,0.1111111111111111,Volatile
ANTH,10,9,0.1111111111111111,Volatile
ANTI,10,10,0.1,Volatile
ANTMF,10,10,0.1,Volatile
ANTVF,10,10,0.1,Volatile
ANTX,10,10,0.1,Volatile
ANVI,10,10,0.1,Volatile
ANVS,10,10,0.1,Volatile
ANY,10,10,0.1,Volatile
ANYCF,10,10,0.1,Volatile
ANYYY,10,10,0.1,Volatile
ANZFF,10,10,0.1,Volatile
ANZGY,10,10,0.1,Volatile
ANZLY,10,10,0.1,Volatile
AOAO,10,10,0.1,Volatile
AOBI,10,10,0.1,Volatile
AOCIF,10,9,0.1111111111111111,Volatile
AOECF,10,9,0.1111111111111111,Volatile
AOGC,10,9,0.1111111111111111,Volatile
AOGO,10,10,0.1,Volatile
AOGOW,10,10,0.1,Volatile
AOHLF,10,10,0.1,Volatile
AOIFF,10,8,0.125,Volatile
AOLS,10,8,0.125,Volatile
AOMFF,10,10,0.1,Volatile
AOMN,10,10,0.1,Volatile
AOMR,10,10,0.1,Volatile
AON,10,9,0.1111111111111111,Volatile
AONC,10,10,0.1,Volatile
AONCW,10,10,0.1,Volatile
AONNY,10,9,0.1111111111111111,Volatile
AOOO,10,10,0.1,Volatile
AOREF,10,9,0.1111111111111111,Volatile
AORT,10,7,0.14285714285714285,Volatile
AOS,10,9,0.1111111111111111,Volatile
AOSL,10,9,0.1111111111111111,Volatile
AOTOF,10,10,0.1,Volatile
AOTUF,10,8,0.125,Volatile
AOTVF,10,10,0.1,Volatile
AOUT,10,10,0.1,Volatile
AOVTF,10,9,0.1111111111111111,Volatile
AOXG,10,10,0.1,Volatile
AOXY,10,10,0.1,Volatile
AOZOY,10,10,0.1,Volatile
AP,10,10,0.1,Volatile
APA,10,10,0.1,Volatile
APAAF,10,10,0.1,Volatile
APAJF,10,10,0.1,Volatile
APAM,10,9,0.1111111111111111,Volatile
APCFF,10,10,0.1,Volatile
APCOF,10,9,0.1111111111111111,Volatile
APCX,10,8,0.125,Volatile
APCXW,10,10,0.1,Volatile
APD,10,9,0.1111111111111111,Volatile
APDN,10,8,0.125,Volatile
APEI,10,10,0.1,Volatile
APELY,10,10,0.1,Volatile
APEMY,10,10,0.1,Volatile
APEOF,10,10,0.1,Volatile
APETF,10,10,0.1,Volatile
APEUF,10,10,0.1,Volatile
APG,10,10,0.1,Volatile
APGE,10,10,0.1,Volatile
APGI,10,9,0.1111111111111111,Volatile
APGMF,10,10,0.1,Volatile
APGOF,10,10,0.1,Volatile
APH,10,9,0.1111111111111111,Volatile
APHD,10,9,0.1111111111111111,Volatile
APHP,10,8,0.125,Volatile
API,10,10,0.1,Volatile
APLD,10,10,0.1,Volatile
APLE,10,9,0.1111111111111111,Volatile
APLIF,10,10,0.1,Volatile
APLM,10,10,0.1,Volatile
APLMW,10,10,0.1,Volatile
APLO,10,10,0.1,Volatile
APLS,10,10,0.1,Volatile
APLT,10,10,0.1,Volatile
APLUF,10,10,0.1,Volatile
APM,10,10,0.1,Volatile
APMCF,10,10,0.1,Volatile
APMLF,10,10,0.1,Volatile
APMRF,10,10,0.1,Volatile
APMSF,10,8,0.125,Volatile
APNHY,10,9,0.1111111111111111,Volatile
APO,10,9,0.1111111111111111,Volatile
APOG,10,9,0.1111111111111111,Volatile
APOS,10,10,0.1,Volatile
APP,10,10,0.1,Volatile
APPB,10,10,0.1,Volatile
APPCF,10,10,0.1,Volatile
APPEF,10,10,0.1,Volatile
APPF,10,10,0.1,Volatile
APPIF,10,10,0.1,Volatile
APPM,10,10,0.1,Volatile
APPN,10,9,0.1111111111111111,Volatile
APPS,10,8,0.125,Volatile
APPTF,10,10,0.1,Volatile
APPZ,10,10,0.1,Volatile
APQT,10,10,0.1,Volatile
APRAF,10,9,0.1111111111111111,Volatile
APRE,10,10,0.1,Volatile
APRO,10,8,0.125,Volatile
APRU,10,10,0.1,Volatile
APSI,10,9,0.1111111111111111,Volatile
APT,10,9,0.1111111111111111,Volatile
APTCF,10,9,0.1111111111111111,Volatile
APTL,10,10,0.1,Volatile
APTO,10,9,0.1111111111111111,Volatile
APTPF,10,10,0.1,Volatile
APTV,10,9,0.1111111111111111,Volatile
APTY,10,9,0.1111111111111111,Volatile
APVNF,10,10,0.1,Volatile
APVO,10,9,0.1111111111111111,Volatile
APVS,10,9,0.1111111111111111,Volatile
APWC,10,8,0.125,Volatile
APWL,10,10,0.1,Volatile
APXI,10,10,0.1,Volatile
APXIW,10,10,0.1,Volatile
APXYY,10,10,0.1,Volatile
APYI,10,7,0.14285714285714285,Volatile
APYP,10,9,0.1111111111111111,Volatile
APYRF,10,10,0.1,Volatile
APYX,10,10,0.1,Volatile
AQB,10,8,0.125,Volatile
AQBN,10,10,0.1,Volatile
AQFD,10,10,0.1,Volatile
AQMS,10,9,0.1111111111111111,Volatile
AQN,10,10,0.1,Volatile
AQNB,10,10,0.1,Volatile
AQPW,10,10,0.1,Volatile
AQQRF,10,10,0.1,Volatile
AQQSQ,10,10,0.1,Volatile
AQST,10,10,0.1,Volatile
AQSZF,10,10,0.1,Volatile
AQU,10,10,0.1,Volatile
AQUEF,10,10,0.1,Volatile
AQUI,10,10,0.1,Volatile
AR,10,10,0.1,Volatile
ARAAF,10,10,0.1,Volatile
ARACX,10,10,0.1,Volatile
ARAFF,10,10,0.1,Volatile
ARAO,10,9,0.1111111111111111,Volatile
ARAT,10,9,0.1111111111111111,Volatile
ARAY,10,9,0.1111111111111111,Volatile
ARBB,10,10,0.1,Volatile
ARBE,10,10,0.1,Volatile
ARBEW,10,10,0.1,Volatile
ARBH,10,10,0.1,Volatile
ARBK,10,10,0.1,Volatile
ARBKF,10,10,0.1,Volatile
ARBTF,10,9,0.1111111111111111,Volatile
ARBU,10,9,0.1111111111111111,Volatile
ARBV,10,10,0.1,Volatile
ARC,10,10,0.1,Volatile
ARCAY,10,10,0.1,Volatile
ARCB,10,9,0.1111111111111111,Volatile
ARCC,10,10,0.1,Volatile
ARCH,10,9,0.1111111111111111,Volatile
ARCNF,10,10,0.1,Volatile
ARCO,10,8,0.125,Volatile
ARCS,10,10,0.1,Volatile
ARCT,10,9,0.1111111111111111,Volatile
ARCUF,10,10,0.1,Volatile
ARCVF,10,10,0.1,Volatile
ARCXF,10,10,0.1,Volatile
ARDDF,10,10,0.1,Volatile
ARDNF,10,10,0.1,Volatile
ARDS,10,10,0.1,Volatile
ARDT,10,10,0.1,Volatile
ARDX,10,10,0.1,Volatile
ARE,10,10,0.1,Volatile
AREB,10,10,0.1,Volatile
AREBW,10,10,0.1,Volatile
AREC,10,9,0.1111111111111111,Volatile
AREN,10,9,0.1111111111111111,Volatile
ARES,10,10,0.1,Volatile
ARESF,10,10,0.1,Volatile
ARET,10,9,0.1111111111111111,Volatile
AREVF,10,10,0.1,Volatile
ARGGY,10,10,0.1,Volatile
ARGHF,10,10,0.1,Volatile
ARGNF,10,9,0.1111111111111111,Volatile
ARGQ,10,9,0.1111111111111111,Volatile
ARGTF,10,10,0.1,Volatile
ARGX,10,10,0.1,Volatile
ARGYF,10,9,0.1111111111111111,Volatile
ARHLF,10,10,0.1,Volatile
ARHN,10,10,0.1,Volatile
ARHOF,10,10,0.1,Volatile
ARHS,10,10,0.1,Volatile
ARHTF,10,8,0.125,Volatile
ARHUF,10,8,0.125,Volatile
ARHVF,10,8,0.125,Volatile
ARI,10,9,0.1111111111111111,Volatile
ARIS,10,10,0.1,Volatile
ARIZF,10,10,0.1,Volatile
ARKAF,10,10,0.1,Volatile
ARKAY,10,9,0.1111111111111111,Volatile
ARKO,10,10,0.1,Volatile
ARKOW,10,10,0.1,Volatile
ARKR,10,10,0.1,Volatile
ARKVX,10,10,0.1,Volatile
ARL,10,8,0.125,Volatile
ARLO,10,9,0.1111111111111111,Volatile
ARLP,10,9,0.1111111111111111,Volatile
ARLSD,10,10,0.1,Volatile
ARLSF,10,10,0.1,Volatile
ARLTF,10,10,0.1,Volatile
ARLUF,10,9,0.1111111111111111,Volatile
ARM,10,10,0.1,Volatile
ARMC,10,10,0.1,Volatile
ARMK,10,10,0.1,Volatile
ARMM,10,10,0.1,Volatile
ARMN,10,9,0.1111111111111111,Volatile
ARMP,10,10,0.1,Volatile
ARMV,10,10,0.1,Volatile
ARNI,10,10,0.1,Volatile
AROC,10,9,0.1111111111111111,Volatile
AROW,10,10,0.1,Volatile
ARPC,10,10,0.1,Volatile
ARPRF,10,10,0.1,Volatile
ARPTF,10,10,0.1,Volatile
ARQ,10,10,0.1,Volatile
ARQQ,10,10,0.1,Volatile
ARQQW,10,10,0.1,Volatile
ARQT,10,10,0.1,Volatile
ARR,10,8,0.125,Volatile
ARREF,10,10,0.1,Volatile
ARRJF,10,10,0.1,Volatile
ARRKF,10,10,0.1,Volatile
ARRNF,10,9,0.1111111111111111,Volatile
ARRPY,10,9,0.1111111111111111,Volatile
ARRRF,10,10,0.1,Volatile
ARRT,10,10,0.1,Volatile
ARRXF,10,10,0.1,Volatile
ARRY,10,10,0.1,Volatile
ARSC,10,10,0.1,Volatile
ARSEF,10,8,0.125,Volatile
ARSLF,10,9,0.1111111111111111,Volatile
ARSMF,10,9,0.1111111111111111,Volatile
ARSRF,10,10,0.1,Volatile
ARSSF,10,10,0.1,Volatile
ARSUF,10,10,0.1,Volatile
ARTGF,10,10,0.1,Volatile
ARTH,10,10,0.1,Volatile
ARTL,10,10,0.1,Volatile
ARTM,10,9,0.1111111111111111,Volatile
ARTNA,10,10,0.1,Volatile
ARTNB,10,9,0.1111111111111111,Volatile
ARTR,10,10,0.1,Volatile
ARTTF,10,10,0.1,Volatile
ARTV,10,10,0.1,Volatile
ARTW,10,9,0.1111111111111111,Volatile
ARTZF,10,9,0.1111111111111111,Volatile
ARUXF,10,10,0.1,Volatile
ARVLF,10,10,0.1,Volatile
ARVN,10,10,0.1,Volatile
ARVY,10,10,0.1,Volatile
ARW,10,10,0.1,Volatile
ARWD,10,10,0.1,Volatile
ARWR,10,10,0.1,Volatile
ARWYF,10,10,0.1,Volatile
ARXRF,10,8,0.125,Volatile
ARYC,10,9,0.1111111111111111,Volatile
ARYMF,10,9,0.1111111111111111,Volatile
ARYX,10,10,0.1,Volatile
ARZGF,10,10,0.1,Volatile
ARZGY,10,10,0.1,Volatile
ARZTF,10,9,0.1111111111111111,Volatile
ARZTY,10,9,0.1111111111111111,Volatile
AS,10,10,0.1,Volatile
ASA,10,9,0.1111111111111111,Volatile
ASAAF,10,10,0.1,Volatile
ASAGF,10,10,0.1,Volatile
ASAI,10,10,0.1,Volatile
ASAN,10,10,0.1,Volatile
ASAPF,10,10,0.1,Volatile
ASAPQ,10,8,0.125,Volatile
ASASF,10,10,0.1,Volatile
ASAV,10,10,0.1,Volatile
ASAZF,10,8,0.125,Volatile
ASAZY,10,10,0.1,Volatile
ASB,10,9,0.1111111111111111,Volatile
ASBFF,10,9,0.1111111111111111,Volatile
ASBFY,10,10,0.1,Volatile
ASBRF,10,10,0.1,Volatile
ASC,10,10,0.1,Volatile
ASCB,10,10,0.1,Volatile
ASCBF,10,10,0.1,Volatile
ASCBW,10,10,0.1,Volatile
ASCC,10,9,0.1111111111111111,Volatile
ASCCF,10,10,0.1,Volatile
ASCCY,10,9,0.1111111111111111,Volatile
ASCJF,10,10,0.1,Volatile
ASCK,10,9,0.1111111111111111,Volatile
ASCLF,10,10,0.1,Volatile
ASCN,10,9,0.1111111111111111,Volatile
ASCOF,10,10,0.1,Volatile
ASCRF,10,10,0.1,Volatile
ASCS,10,8,0.125,Volatile
ASCUF,10,10,0.1,Volatile
ASCWF,10,10,0.1,Volatile
ASDRF,10,9,0.1111111111111111,Volatile
ASDZF,10,9,0.1111111111111111,Volatile
ASEKY,10,9,0.1111111111111111,Volatile
ASFH,10,10,0.1,Volatile
ASFT,10,10,0.1,Volatile
ASFX,10,10,0.1,Volatile
ASFZ,10,10,0.1,Volatile
ASGLY,10,10,0.1,Volatile
ASGN,10,9,0.1111111111111111,Volatile
ASGOF,10,10,0.1,Volatile
ASGTF,10,10,0.1,Volatile
ASGXF,10,10,0.1,Volatile
ASH,10,9,0.1111111111111111,Volatile
ASHI,10,10,0.1,Volatile
ASHTF,10,9,0.1111111111111111,Volatile
ASHTY,10,9,0.1111111111111111,Volatile
ASHXF,10,10,0.1,Volatile
ASII,10,10,0.1,Volatile
ASIX,10,10,0.1,Volatile
ASKE,10,10,0.1,Volatile
ASKH,10,10,0.1,Volatile
ASLE,10,10,0.1,Volatile
ASLM,10,9,0.1111111111111111,Volatile
ASLRF,10,9,0.1111111111111111,Volatile
ASM,10,8,0.125,Volatile
ASMB,10,9,0.1111111111111111,Volatile
ASMIY,10,9,0.1111111111111111,Volatile
ASML,10,9,0.1111111111111111,Volatile
ASMLF,10,9,0.1111111111111111,Volatile
ASMMF,10,10,0.1,Volatile
ASMVY,10,10,0.1,Volatile
ASMXF,10,10,0.1,Volatile
ASNCF,10,9,0.1111111111111111,Volatile
ASND,10,10,0.1,Volatile
ASNFF,10,10,0.1,Volatile
ASNHF,10,9,0.1111111111111111,Volatile
ASNS,10,10,0.1,Volatile
ASO,10,10,0.1,Volatile
ASOMF,10,10,0.1,Volatile
ASOMY,10,10,0.1,Volatile
ASOZF,10,9,0.1111111111111111,Volatile
ASOZY,10,9,0.1111111111111111,Volatile
ASPD,10,10,0.1,Volatile
ASPHF,10,10,0.1,Volatile
ASPI,10,10,0.1,Volatile
ASPN,10,10,0.1,Volatile
ASPR,10,9,0.1111111111111111,Volatile
ASPS,10,10,0.1,Volatile
ASPT,10,10,0.1,Volatile
ASPU,10,10,0.1,Volatile
ASPW,10,10,0.1,Volatile
ASPZ,10,10,0.1,Volatile
ASR,10,9,0.1111111111111111,Volatile
ASRE,10,9,0.1111111111111111,Volatile
ASRMF,10,9,0.1111111111111111,Volatile
ASRT,10,10,0.1,Volatile
ASRV,10,7,0.14285714285714285,Volatile
ASST,10,10,0.1,Volatile
ASTA,10,10,0.1,Volatile
ASTC,10,10,0.1,Volatile
ASTE,10,8,0.125,Volatile
ASTH,10,10,0.1,Volatile
ASTI,10,10,0.1,Volatile
ASTL,10,10,0.1,Volatile
ASTLW,10,10,0.1,Volatile
ASTO,10,10,0.1,Volatile
ASTS,10,10,0.1,Volatile
ASTSW,10,10,0.1,Volatile
ASTVF,10,7,0.14285714285714285,Volatile
ASUR,10,9,0.1111111111111111,Volatile
ASUUF,10,10,0.1,Volatile
ASWRF,10,10,0.1,Volatile
ASX,10,9,0.1111111111111111,Volatile
ASXFF,10,10,0.1,Volatile
ASXFY,10,10,0.1,Volatile
ASXSF,10,10,0.1,Volatile
ASYS,10,10,0.1,Volatile
ATAI,10,10,0.1,Volatile
ATAO,10,10,0.1,Volatile
ATAT,10,10,0.1,Volatile
ATAZF,10,8,0.125,Volatile
ATBHF,10,9,0.1111111111111111,Volatile
ATBPF,10,8,0.125,Volatile
ATBSF,10,10,0.1,Volatile
ATCC,10,10,0.1,Volatile
ATCD,10,10,0.1,Volatile
ATCH,10,10,0.1,Volatile
ATCHW,10,10,0.1,Volatile
ATCLF,10,10,0.1,Volatile
ATCMF,10,10,0.1,Volatile
ATCN,10,10,0.1,Volatile
ATCOL,10,10,0.1,Volatile
ATCUF,10,10,0.1,Volatile
ATCV,10,10,0.1,Volatile
ATDRY,10,10,0.1,Volatile
ATDS,10,10,0.1,Volatile
ATEAY,10,10,0.1,Volatile
ATEC,10,10,0.1,Volatile
ATEK,10,10,0.1,Volatile
ATEN,10,10,0.1,Volatile
ATEPF,10,10,0.1,Volatile
ATER,10,10,0.1,Volatile
ATEX,10,10,0.1,Volatile
ATEYY,10,9,0.1111111111111111,Volatile
ATGAF,10,10,0.1,Volatile
ATGE,10,7,0.14285714285714285,Volatile
ATGFF,10,9,0.1111111111111111,Volatile
ATGGF,10,10,0.1,Volatile
ATGL,10,10,0.1,Volatile
ATGN,10,9,0.1111111111111111,Volatile
ATGPF,10,10,0.1,Volatile
ATGVF,10,10,0.1,Volatile
ATHA,10,10,0.1,Volatile
ATHC,10,10,0.1,Volatile
ATHE,10,10,0.1,Volatile
ATHGF,10,10,0.1,Volatile
ATHHF,10,10,0.1,Volatile
ATHJF,10,10,0.1,Volatile
ATHM,10,9,0.1111111111111111,Volatile
ATHOF,10,10,0.1,Volatile
ATHS,10,10,0.1,Volatile
ATHXQ,10,10,0.1,Volatile
ATI,10,9,0.1111111111111111,Volatile
ATIF,10,10,0.1,Volatile
ATIG,10,9,0.1111111111111111,Volatile
ATIP,10,10,0.1,Volatile
ATIPW,10,10,0.1,Volatile
ATIW,10,10,0.1,Volatile
ATIXF,10,10,0.1,Volatile
ATKR,10,10,0.1,Volatile
ATLC,10,9,0.1111111111111111,Volatile
ATLCY,10,9,0.1111111111111111,Volatile
ATLFF,10,9,0.1111111111111111,Volatile
ATLKY,10,9,0.1111111111111111,Volatile
ATLMF,10,10,0.1,Volatile
ATLN,10,10,0.1,Volatile
ATLO,10,9,0.1111111111111111,Volatile
ATLPF,10,10,0.1,Volatile
ATLX,10,10,0.1,Volatile
ATMC,10,10,0.1,Volatile
ATMCR,10,10,0.1,Volatile
ATMCW,10,10,0.1,Volatile
ATMFF,10,10,0.1,Volatile
ATMGF,10,10,0.1,Volatile
ATMH,10,9,0.1111111111111111,Volatile
ATMMF,10,10,0.1,Volatile
ATMU,10,10,0.1,Volatile
ATMV,10,10,0.1,Volatile
ATMVR,10,10,0.1,Volatile
ATNF,10,9,0.1111111111111111,Volatile
ATNFW,10,10,0.1,Volatile
ATNI,10,10,0.1,Volatile
ATNM,10,8,0.125,Volatile
ATNNF,10,10,0.1,Volatile
ATNPQ,10,9,0.1111111111111111,Volatile
ATO,10,9,0.1111111111111111,Volatile
ATOGF,10,10,0.1,Volatile
ATOGY,10,10,0.1,Volatile
ATOM,10,10,0.1,Volatile
ATONF,10,10,0.1,Volatile
ATONY,10,10,0.1,Volatile
ATOR,10,10,0.1,Volatile
ATOS,10,9,0.1111111111111111,Volatile
ATOXF,10,9,0.1111111111111111,Volatile
ATPC,10,10,0.1,Volatile
ATR,10,10,0.1,Volatile
ATRA,10,9,0.1111111111111111,Volatile
ATRC,10,9,0.1111111111111111,Volatile
ATRO,10,9,0.1111111111111111,Volatile
ATROB,10,9,0.1111111111111111,Volatile
ATRRF,10,10,0.1,Volatile
ATRWF,10,10,0.1,Volatile
ATRX,10,9,0.1111111111111111,Volatile
ATS,10,10,0.1,Volatile
ATSG,10,9,0.1111111111111111,Volatile
ATSKF,10,10,0.1,Volatile
ATTBF,10,10,0.1,Volatile
ATTOF,10,9,0.1111111111111111,Volatile
ATTRF,10,10,0.1,Volatile
ATUS,10,10,0.1,Volatile
ATUSF,10,9,0.1111111111111111,Volatile
ATUUF,10,10,0.1,Volatile
ATVDY,10,10,0.1,Volatile
ATVK,10,9,0.1111111111111111,Volatile
ATVVF,10,9,0.1111111111111111,Volatile
ATWT,10,8,0.125,Volatile
ATXG,10,9,0.1111111111111111,Volatile
ATXI,10,10,0.1,Volatile
ATXMF,10,9,0.1111111111111111,Volatile
